Date,Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
4/12/2012,0:00,5.5,-1.5,61,13,25.0,101.14,Mainly Clear
1/24/2012,3:00,5.0,3.6,91,19,9.7,100.19,Rain
8/23/2012,21:00,22.9,16.6,68,7,25.0,101.47,Mainly Clear
5/6/2012,20:00,13.1,-1.4,37,9,25.0,101.58,Mainly Clear
7/16/2012,7:00,23.0,19.8,82,6,24.1,100.57,Mostly Cloudy
3/13/2012,5:00,5.8,1.1,72,6,25.0,100.71,Cloudy
11/6/2012,18:00,-0.9,-7.8,59,4,25.0,101.89,Clear
5/30/2012,4:00,16.6,10.3,66,13,24.1,99.98,Mostly Cloudy
12/30/2012,15:00,-11.3,-15.6,70,32,48.3,101.05,Mainly Clear
11/11/2012,10:00,1.7,-0.6,85,17,24.1,102.31,Rain Showers
12/5/2012,1:00,9.0,7.3,89,30,16.1,100.45,Rain
1/29/2012,5:00,-1.5,-7.8,62,43,25.0,100.59,Mainly Clear
1/7/2012,12:00,-5.5,-7.8,84,13,9.7,100.05,Freezing Drizzle
10/12/2012,7:00,3.7,-0.4,75,17,24.1,101.45,Mainly Clear
1/10/2012,17:00,-4.0,-12.0,54,17,24.1,100.91,Mostly Cloudy
10/14/2012,9:00,6.8,5.4,91,7,16.1,101.13,Cloudy
9/25/2012,16:00,19.2,9.5,53,19,48.3,100.98,Mostly Cloudy
9/25/2012,21:00,14.3,10.5,78,13,25.0,101.06,Mostly Cloudy
9/25/2012,22:00,13.1,9.5,79,7,25.0,101.05,Mainly Clear
6/22/2012,21:00,22.8,11.8,50,9,25.0,100.47,Mostly Cloudy
6/19/2012,19:00,27.0,19.0,62,20,24.1,100.94,Mostly Cloudy
6/12/2012,15:00,19.1,17.3,89,15,6.4,100.67,"Rain,Fog"
4/19/2012,5:00,3.4,-2.9,63,4,24.1,101.25,Mainly Clear
12/1/2012,9:00,-10.6,-15.9,65,24,24.1,103.18,Cloudy
12/28/2012,18:00,-9.0,-12.2,78,24,25.0,101.37,Mainly Clear
11/13/2012,16:00,4.9,-5.1,48,24,24.1,102.33,Mainly Clear
9/13/2012,5:00,14.9,11.8,82,4,25.0,102.0,Clear
1/9/2012,16:00,-1.3,-5.7,72,11,24.1,101.05,Mostly Cloudy
5/14/2012,2:00,12.0,6.9,71,4,25.0,101.5,Clear
3/10/2012,6:00,-6.8,-14.1,56,26,24.1,102.6,Mostly Cloudy
3/18/2012,8:00,8.8,5.8,81,11,48.3,101.79,Mainly Clear
6/9/2012,19:00,21.8,7.6,40,9,48.3,100.75,Mostly Cloudy
8/11/2012,11:00,23.9,19.8,78,13,24.1,100.61,Mostly Cloudy
10/9/2012,0:00,5.8,2.6,80,6,25.0,102.06,Clear
11/27/2012,22:00,-3.4,-6.0,82,7,25.0,102.1,Mostly Cloudy
2/4/2012,1:00,-4.5,-6.7,85,11,25.0,101.98,Mostly Cloudy
9/2/2012,21:00,19.7,9.4,51,7,25.0,101.53,Mainly Clear
5/19/2012,10:00,21.0,7.8,43,4,48.3,101.74,Mainly Clear
5/25/2012,2:00,19.4,15.6,79,15,25.0,101.41,Clear
4/27/2012,11:00,3.0,-3.7,61,30,24.1,100.58,Cloudy
7/6/2012,10:00,25.7,18.3,64,15,48.3,100.65,Cloudy
10/26/2012,17:00,15.7,11.6,77,9,24.1,101.33,Mainly Clear
12/10/2012,23:00,1.2,-2.1,79,20,25.0,99.78,Mostly Cloudy
3/6/2012,2:00,-13.7,-20.7,55,4,25.0,102.55,Clear
3/10/2012,12:00,-4.1,-12.1,54,7,48.3,102.99,Clear
1/20/2012,1:00,-4.1,-8.3,73,20,25.0,100.54,Snow
1/20/2012,13:00,-15.8,-23.7,51,30,24.1,101.96,Clear
2/21/2012,3:00,-5.3,-8.9,76,4,25.0,102.19,Clear
3/21/2012,8:00,13.8,11.5,86,9,12.9,102.15,Clear
5/5/2012,18:00,15.7,-2.8,28,11,48.3,101.52,Mainly Clear
2/19/2012,17:00,-2.1,-9.8,56,15,48.3,101.36,Clear
7/14/2012,10:00,30.2,17.7,47,17,48.3,101.46,Mainly Clear
9/21/2012,4:00,14.3,11.4,83,19,25.0,101.14,Cloudy
7/29/2012,5:00,16.6,10.8,69,13,48.3,101.23,Mainly Clear
6/18/2012,16:00,25.6,13.6,47,24,24.1,100.98,Mainly Clear
6/2/2012,2:00,14.6,8.7,68,19,16.1,100.58,Rain
4/3/2012,7:00,0.3,-11.3,41,11,48.3,101.09,Clear
11/23/2012,6:00,3.7,-2.1,66,13,25.0,100.61,Mostly Cloudy
2/1/2012,5:00,-5.8,-8.5,81,19,8.0,100.42,Freezing Drizzle
10/5/2012,2:00,15.7,12.7,82,17,16.1,100.92,Clear
1/15/2012,13:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear
4/15/2012,8:00,13.5,8.0,69,11,24.1,100.84,Cloudy
11/16/2012,20:00,3.3,-1.7,70,9,25.0,102.75,Mostly Cloudy
5/6/2012,23:00,11.1,-2.1,40,0,25.0,101.57,Clear
2/19/2012,16:00,-1.6,-9.7,54,20,48.3,101.37,Clear
6/28/2012,7:00,18.6,14.2,76,11,48.3,100.29,Mostly Cloudy
4/19/2012,19:00,18.0,4.1,40,15,48.3,100.69,Mainly Clear
6/13/2012,10:00,17.9,11.0,64,19,24.1,101.18,Mostly Cloudy
9/6/2012,14:00,28.1,17.8,54,13,24.1,100.34,Mostly Cloudy
12/29/2012,22:00,-10.1,-11.6,89,15,2.4,100.2,"Snow,Fog"
11/22/2012,20:00,5.9,0.4,68,7,25.0,101.28,Mainly Clear
2/13/2012,2:00,-8.8,-15.7,57,24,25.0,100.33,Cloudy
7/7/2012,10:00,24.1,16.0,61,19,24.1,100.43,Mostly Cloudy
8/9/2012,0:00,22.8,17.7,73,9,25.0,100.93,Mainly Clear
6/6/2012,12:00,19.8,9.7,52,9,24.1,101.05,Mainly Clear
8/10/2012,9:00,20.2,18.6,91,13,11.3,100.7,Cloudy
6/13/2012,7:00,18.1,14.1,77,20,24.1,100.86,Mostly Cloudy
10/5/2012,4:00,14.4,12.6,89,13,19.3,100.96,Clear
6/27/2012,9:00,18.0,12.0,68,20,24.1,99.86,Cloudy
5/2/2012,2:00,8.8,7.7,93,4,0.4,101.44,Fog
5/13/2012,1:00,16.0,10.0,68,7,25.0,101.31,Cloudy
4/17/2012,13:00,12.2,-0.2,42,32,48.3,101.61,Mainly Clear
1/3/2012,3:00,-11.3,-18.7,54,33,25.0,100.61,Snow Showers
7/18/2012,0:00,20.7,17.6,82,9,25.0,100.28,Mostly Cloudy
10/5/2012,13:00,19.2,14.9,76,20,24.1,100.69,Cloudy
5/22/2012,22:00,14.9,10.8,76,17,25.0,100.81,Mostly Cloudy
9/13/2012,11:00,24.6,14.8,54,15,48.3,102.02,Mainly Clear
8/19/2012,8:00,17.5,13.3,76,15,48.3,101.06,Clear
9/20/2012,15:00,19.1,7.5,47,20,48.3,101.39,Clear
6/28/2012,15:00,27.0,14.8,47,22,48.3,100.03,Mainly Clear
12/7/2012,14:00,3.9,-4.3,55,11,48.3,101.09,Cloudy
4/15/2012,15:00,18.1,10.6,62,24,48.3,100.65,Mostly Cloudy
1/5/2012,4:00,-4.1,-6.5,83,9,4.8,100.21,Snow
12/24/2012,0:00,-8.5,-10.7,84,15,25.0,100.8,Mostly Cloudy
12/20/2012,4:00,-0.7,-3.4,82,15,25.0,101.72,Cloudy
11/24/2012,8:00,2.2,-2.0,74,30,25.0,99.57,Mostly Cloudy
7/2/2012,21:00,20.0,10.4,54,6,25.0,100.81,Mainly Clear
5/9/2012,3:00,12.9,11.4,91,6,4.8,100.13,"Drizzle,Fog"
4/3/2012,5:00,-2.6,-12.4,47,6,25.0,100.99,Clear
7/12/2012,3:00,20.6,12.5,60,11,25.0,101.5,Clear
2/29/2012,16:00,-3.6,-11.2,56,26,24.1,101.72,Cloudy
10/6/2012,17:00,12.0,7.9,76,9,48.3,100.32,Mostly Cloudy
7/10/2012,19:00,23.9,10.1,42,13,48.3,101.18,Mainly Clear
3/29/2012,18:00,3.4,-5.6,52,20,24.1,100.97,Mostly Cloudy
10/29/2012,19:00,14.0,9.6,75,50,25.0,99.65,Mostly Cloudy
8/17/2012,17:00,24.8,15.7,57,30,24.1,100.15,Mostly Cloudy
8/22/2012,2:00,18.8,13.8,73,11,25.0,101.35,Mostly Cloudy
11/26/2012,18:00,-3.4,-9.5,63,20,25.0,101.75,Clear
8/22/2012,19:00,23.9,12.7,49,9,48.3,101.25,Mainly Clear
5/31/2012,12:00,16.8,8.6,58,0,48.3,100.72,Mostly Cloudy
11/2/2012,9:00,3.7,2.1,89,22,24.1,99.61,Rain
1/3/2012,13:00,-15.1,-22.4,54,22,24.1,101.34,Mainly Clear
11/23/2012,5:00,2.5,-2.4,70,11,25.0,100.69,Mostly Cloudy
2/5/2012,3:00,-12.9,-15.7,79,6,25.0,101.86,Clear
12/28/2012,9:00,-5.5,-8.0,83,17,24.1,101.23,Mostly Cloudy
1/11/2012,14:00,-11.4,-19.4,52,20,24.1,101.56,Mostly Cloudy
9/12/2012,6:00,13.5,11.2,86,0,48.3,102.02,Clear
10/2/2012,4:00,12.0,11.9,99,6,19.3,100.85,Clear
9/12/2012,7:00,15.8,11.8,77,9,48.3,102.02,Clear
8/19/2012,0:00,16.0,11.5,75,9,25.0,100.96,Clear
3/28/2012,11:00,2.8,-2.1,70,13,48.3,99.74,Cloudy
2/8/2012,8:00,-10.8,-17.0,60,13,48.3,102.09,Mainly Clear
11/18/2012,20:00,-1.8,-6.8,69,6,25.0,103.3,Mostly Cloudy
9/6/2012,1:00,21.0,18.4,85,7,25.0,100.55,Mostly Cloudy
8/31/2012,1:00,23.5,14.1,56,35,25.0,100.51,Mainly Clear
2/14/2012,17:00,1.1,-3.7,70,9,24.1,101.01,Mostly Cloudy
8/17/2012,5:00,17.6,15.3,86,7,25.0,100.3,Clear
6/30/2012,0:00,23.1,11.9,49,20,25.0,99.63,Clear
1/26/2012,6:00,-11.2,-15.0,73,6,25.0,102.06,Clear
10/20/2012,20:00,10.7,5.5,70,17,25.0,100.06,Mainly Clear
3/11/2012,23:00,6.1,-2.0,56,7,25.0,101.75,Clear
12/4/2012,9:00,5.9,4.8,93,11,19.3,101.23,Rain Showers
8/1/2012,19:00,26.3,19.2,65,13,24.1,100.46,Mostly Cloudy
7/24/2012,5:00,19.5,18.6,95,6,24.1,99.78,Mostly Cloudy
9/25/2012,8:00,14.1,7.2,63,24,48.3,100.92,Mainly Clear
7/28/2012,18:00,26.2,10.3,37,15,48.3,101.15,Mostly Cloudy
2/12/2012,6:00,-16.7,-23.3,57,15,25.0,100.6,Snow
6/16/2012,16:00,26.5,11.0,38,7,48.3,101.77,Mostly Cloudy
9/30/2012,22:00,11.6,11.2,97,13,16.1,99.79,Rain
3/6/2012,21:00,-5.4,-14.4,49,9,25.0,102.69,Mostly Cloudy
6/22/2012,9:00,24.6,17.6,65,17,24.1,100.4,Mostly Cloudy
6/7/2012,7:00,13.9,8.4,69,4,24.1,101.13,Mainly Clear
10/24/2012,5:00,2.6,-1.5,74,9,25.0,101.93,Clear
5/1/2012,8:00,8.0,5.9,87,17,9.7,101.13,"Rain,Fog"
9/8/2012,15:00,24.4,20.2,77,30,16.1,98.89,Rain Showers
7/1/2012,10:00,23.4,13.5,54,13,48.3,100.5,Mainly Clear
10/9/2012,13:00,15.0,4.4,49,7,48.3,101.71,Mostly Cloudy
5/23/2012,18:00,22.2,11.8,52,4,24.1,101.12,Mainly Clear
10/4/2012,1:00,16.1,14.7,91,11,16.1,101.55,Cloudy
10/28/2012,5:00,9.6,6.7,82,7,25.0,101.28,Cloudy
10/7/2012,2:00,7.0,4.2,82,15,25.0,100.93,Mainly Clear
11/11/2012,19:00,1.9,0.2,88,17,25.0,102.14,Clear
7/26/2012,7:00,19.4,16.0,81,7,24.1,100.0,Cloudy
3/4/2012,13:00,-5.5,-12.8,56,19,48.3,99.88,Mainly Clear
6/20/2012,16:00,32.2,20.0,49,26,24.1,100.74,Mainly Clear
5/5/2012,7:00,6.5,-0.7,60,19,48.3,101.62,Mainly Clear
4/13/2012,5:00,1.3,-4.1,67,6,48.3,101.6,Clear
10/3/2012,11:00,15.8,13.7,87,19,12.9,101.48,Cloudy
10/21/2012,8:00,10.2,6.4,77,35,24.1,100.29,Mostly Cloudy
3/28/2012,22:00,1.0,-0.7,88,13,9.7,99.95,Fog
3/21/2012,20:00,18.4,8.9,54,7,25.0,101.7,Clear
8/19/2012,6:00,15.2,12.2,82,15,48.3,101.02,Mainly Clear
5/17/2012,19:00,14.1,0.4,39,13,48.3,101.54,Clear
8/18/2012,12:00,21.0,11.2,53,22,48.3,100.83,Mainly Clear
7/21/2012,0:00,17.2,12.6,74,4,25.0,101.4,Clear
12/17/2012,2:00,-2.2,-3.3,92,24,11.3,101.0,Freezing Rain
9/29/2012,13:00,12.4,9.8,84,19,24.1,101.15,Drizzle
1/11/2012,11:00,-13.4,-20.8,54,15,24.1,101.78,Mostly Cloudy
12/21/2012,9:00,0.8,-0.2,93,33,2.4,99.38,"Rain,Snow"
6/3/2012,8:00,14.9,10.3,74,13,24.1,100.24,Mostly Cloudy
10/15/2012,6:00,13.6,11.5,87,19,24.1,99.56,Cloudy
7/16/2012,14:00,28.1,20.7,64,13,24.1,100.43,Cloudy
10/9/2012,15:00,15.0,4.6,50,13,48.3,101.59,Mostly Cloudy
12/16/2012,15:00,-7.6,-9.4,87,32,3.2,101.38,"Snow,Fog"
1/16/2012,1:00,-17.8,-22.7,65,6,25.0,103.05,Clear
7/16/2012,1:00,21.6,19.4,87,0,25.0,100.62,Thunderstorms
4/24/2012,4:00,7.5,4.2,80,19,25.0,98.51,Rain Showers
6/9/2012,18:00,23.6,7.1,35,11,48.3,100.73,Mainly Clear
12/8/2012,9:00,2.7,1.8,94,11,4.8,100.98,"Rain,Fog"
6/5/2012,10:00,18.8,6.7,45,19,48.3,100.99,Mainly Clear
7/12/2012,2:00,20.6,12.9,61,6,25.0,101.49,Clear
6/5/2012,7:00,14.3,6.5,59,20,48.3,100.99,Mainly Clear
3/5/2012,21:00,-11.0,-19.6,49,17,25.0,102.23,Clear
7/21/2012,9:00,22.3,14.5,61,7,48.3,101.44,Mainly Clear
8/30/2012,21:00,24.5,15.6,58,44,25.0,100.53,Mainly Clear
3/25/2012,2:00,5.9,-5.0,45,9,25.0,100.91,Rain Showers
11/25/2012,23:00,-4.2,-10.5,61,15,25.0,100.5,Mostly Cloudy
12/19/2012,14:00,1.1,-0.1,92,13,24.1,100.72,Cloudy
12/20/2012,7:00,-1.8,-4.9,79,20,25.0,101.88,Cloudy
10/6/2012,0:00,16.8,11.2,70,13,25.0,100.51,Cloudy
8/2/2012,16:00,30.0,17.8,48,22,24.1,100.4,Mostly Cloudy
4/28/2012,5:00,-1.5,-9.6,54,26,24.1,101.67,Cloudy
4/15/2012,7:00,11.7,6.2,69,9,24.1,100.81,Cloudy
5/20/2012,4:00,14.8,8.9,68,6,48.3,101.72,Mainly Clear
7/29/2012,21:00,25.3,18.3,65,11,25.0,101.15,Mainly Clear
4/9/2012,11:00,7.4,2.8,73,24,24.1,99.1,Rain
2/3/2012,21:00,-4.7,-8.0,78,7,25.0,102.17,Mostly Cloudy
1/28/2012,11:00,-0.6,-3.6,80,6,48.3,100.9,Cloudy
6/25/2012,19:00,15.0,10.9,76,22,24.1,100.14,Cloudy
11/16/2012,13:00,4.9,-2.6,58,15,24.1,102.49,Mainly Clear
2/20/2012,9:00,-8.7,-14.1,65,6,48.3,102.04,Mostly Cloudy
4/9/2012,10:00,7.0,2.3,72,28,24.1,99.07,Rain
6/18/2012,3:00,19.3,13.4,69,17,25.0,101.06,Mainly Clear
2/16/2012,5:00,0.7,-0.9,89,4,12.9,101.92,Cloudy
11/11/2012,4:00,0.9,-4.3,68,20,25.0,102.34,Cloudy
7/8/2012,11:00,22.0,7.1,38,19,48.3,100.81,Clear
6/18/2012,12:00,25.3,14.8,52,19,24.1,101.13,Mostly Cloudy
12/25/2012,21:00,-9.7,-12.5,80,4,25.0,102.28,Clear
1/5/2012,11:00,-5.6,-10.2,70,22,48.3,100.41,Mainly Clear
2/8/2012,21:00,-3.1,-10.3,57,26,25.0,101.25,Mainly Clear
8/26/2012,14:00,30.2,15.5,41,17,48.3,101.81,Mainly Clear
5/11/2012,1:00,8.4,3.1,69,22,25.0,100.14,Rain Showers
11/30/2012,1:00,-12.0,-16.5,69,9,25.0,102.6,Clear
3/27/2012,5:00,-7.4,-16.4,49,11,25.0,102.24,Clear
3/10/2012,14:00,-2.6,-11.1,52,15,48.3,102.84,Mostly Cloudy
3/5/2012,9:00,-15.1,-22.1,55,24,24.1,101.11,Mostly Cloudy
1/1/2012,19:00,3.1,1.3,88,15,12.9,99.68,Rain
1/3/2012,2:00,-10.5,-15.8,65,22,12.9,100.53,Snow Showers
4/24/2012,2:00,6.1,4.5,89,6,9.7,98.5,Fog
5/14/2012,5:00,8.3,5.7,84,0,24.1,101.54,Mainly Clear
6/26/2012,1:00,16.2,10.9,71,24,25.0,100.13,Cloudy
6/22/2012,8:00,23.0,17.3,70,17,24.1,100.37,Mostly Cloudy
9/13/2012,10:00,22.6,14.2,59,17,48.3,102.05,Mainly Clear
12/7/2012,18:00,2.2,-3.5,66,7,25.0,101.13,Mostly Cloudy
2/16/2012,11:00,3.3,-2.1,68,11,24.1,101.76,Mostly Cloudy
2/5/2012,10:00,-11.1,-13.4,83,9,0.8,101.97,Freezing Fog
12/30/2012,14:00,-11.8,-16.1,70,37,48.3,100.96,Mainly Clear
1/14/2012,10:00,-18.0,-23.9,60,22,24.1,101.08,Mostly Cloudy
10/18/2012,3:00,8.9,5.3,78,9,25.0,100.91,Mostly Cloudy
1/28/2012,6:00,-1.7,-5.4,76,9,25.0,100.79,Mostly Cloudy
12/31/2012,2:00,-10.1,-13.4,77,9,25.0,101.45,Cloudy
1/20/2012,19:00,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear
7/5/2012,12:00,23.3,16.3,65,6,48.3,100.68,Cloudy
5/15/2012,10:00,20.7,15.0,70,7,24.1,101.17,Mostly Cloudy
4/7/2012,17:00,8.4,-6.3,35,9,24.1,101.35,Mostly Cloudy
2/26/2012,2:00,-9.2,-14.6,65,22,25.0,101.26,Clear
11/15/2012,0:00,-1.4,-6.1,70,13,25.0,103.1,Clear
6/8/2012,23:00,12.0,7.6,74,9,25.0,100.5,Clear
9/15/2012,6:00,13.4,11.1,86,22,24.1,101.25,Mostly Cloudy
8/31/2012,10:00,19.7,17.8,89,20,24.1,100.54,"Thunderstorms,Rain Showers"
3/14/2012,1:00,0.7,-0.9,89,7,1.0,101.06,Fog
6/19/2012,16:00,27.7,19.0,59,17,24.1,100.87,Mostly Cloudy
